ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
8.174186,244.249046,31114.820836,4.726912,285.332026,418.619600,14.873626,56.464157,4.709403
2.690831,151.782906,30204.546735,6.053072,303.702409,377.198273,14.121049,45.602992,4.650034
6.499068,173.768874,23734.846211,9.009056,330.164682,593.561756,13.986294,63.693876,4.355880
7.191025,151.306674,23781.328740,9.214409,403.788430,465.126838,16.884214,77.515444,4.270646
9.735889,209.761513,10897.150289,6.106567,358.193121,449.367790,13.911645,47.100186,5.573210
6.958534,187.748849,13457.211129,7.363593,330.750392,350.603431,16.719156,77.671292,4.194600
5.632041,203.730481,19345.922475,8.047798,265.347111,708.226364,15.752252,69.195926,3.511985
8.142660,220.630972,20111.225948,7.446877,354.897131,366.802484,19.721288,53.719366,4.617093
7.957768,276.733569,17162.398421,7.841542,397.431962,514.421722,14.529779,60.559699,3.450746
6.825647,176.841063,12838.914373,5.792425,393.798648,447.289115,15.821346,104.230949,2.804480
5.842359,217.324800,29644.813606,4.179108,328.503921,310.771178,14.335395,62.654956,3.865296
8.783168,218.032840,16183.586649,7.390474,334.053885,389.021616,16.354520,47.100982,4.274137
6.365497,205.056536,7040.737621,11.302831,325.328543,371.579634,16.352858,74.312592,5.125417
6.150596,169.402776,23890.893358,7.335960,375.801130,373.548215,15.704323,48.299493,4.847520
6.340809,158.342741,15288.213774,7.599752,342.447700,334.937302,9.237118,38.103917,5.458610
11.534880,183.262261,4111.785432,7.416773,398.955345,475.255395,10.839796,69.420035,3.000096
9.323584,212.710670,15751.175300,5.501070,296.848512,399.773704,10.622265,74.554285,3.006650
9.678051,188.368741,26402.703957,4.074141,395.904208,325.001116,16.917994,91.416880,3.029700
5.488314,135.802362,21485.153195,8.187416,280.603287,441.331137,14.860263,88.287346,5.066786
7.316805,217.522862,31903.399812,9.865048,376.937972,425.913400,8.992754,69.509220,3.508373
6.832217,164.274393,14015.044769,6.055985,281.678040,389.978097,14.836637,44.367574,3.145416
5.985012,151.360967,20155.434469,7.723292,275.079738,478.332360,18.016266,99.061233,3.764100
7.777665,233.761579,16780.116147,6.123297,323.538055,520.285094,17.794741,60.343891,4.683335
7.615557,204.869974,8403.284552,6.012316,418.309431,311.178955,12.742329,67.282328,4.243134
5.500277,263.683160,19911.224900,4.755312,366.942743,435.865696,12.761184,51.439894,5.147536
9.318614,317.338124,24497.873935,7.597452,357.167217,476.510384,12.032377,68.599830,4.642719
6.965280,162.699450,24312.037798,9.129755,307.759211,490.815521,15.512059,102.695868,3.969318
8.870278,193.369948,16854.129457,5.180106,318.354612,355.470925,19.032219,58.809199,4.182741
6.509622,197.759503,20122.192564,6.862782,353.011974,472.709381,11.058818,64.663309,3.802820
6.953864,209.638293,10575.186281,4.462707,315.606594,391.184315,13.285334,87.390889,3.195710
6.751699,203.400452,26325.817699,8.365470,341.895636,381.440388,19.527319,58.293945,3.756007
3.798391,189.618528,18529.798031,6.888257,396.107230,365.272965,15.266331,86.680711,4.833508
7.176171,206.294901,25794.950190,7.794727,321.284079,485.254430,15.574877,49.151960,4.742967
8.210444,167.102192,13933.085360,10.422842,243.485942,391.068874,13.747058,61.058210,4.976055
8.054886,200.943484,12642.065947,7.309822,334.442064,446.748442,14.949080,71.202038,3.514098
6.246264,163.218038,26408.881768,6.029670,429.022312,509.956864,23.569645,19.175175,5.044455
6.970037,182.888589,32037.605471,7.412765,376.951932,325.792400,14.351241,70.052720,4.275288
4.835298,136.295037,23031.215807,5.560179,358.933089,567.463670,11.505803,60.773857,3.633761
7.951451,185.421724,6108.795734,7.117859,344.795681,283.877280,18.904399,85.799759,3.886882
7.291888,127.544297,27784.048484,9.754476,247.335412,439.649329,17.285042,59.556330,5.328713
5.036454,190.164520,29258.738136,4.991061,300.475925,332.359715,11.055801,116.161622,3.534665
6.139743,168.444214,23894.136010,9.494582,318.026087,494.129125,19.116022,60.264767,3.841222
7.717077,211.681327,21400.016496,6.987854,268.944957,495.914919,11.440747,85.051546,4.967976
9.879071,208.905645,14673.670669,6.240248,366.817639,442.337486,19.626022,66.816581,4.218831
8.205551,204.665829,17414.520623,6.839622,276.770098,346.540729,12.505601,83.916749,5.129528
7.136103,186.582706,19502.538967,8.095427,305.430011,355.937238,15.645130,73.885612,2.574192
11.568768,192.924448,39234.470184,8.860762,235.995461,463.435102,19.628177,81.496529,3.761288
6.353437,218.549363,18664.844297,6.690394,312.393019,503.414897,15.422459,94.386932,3.861109
8.558663,214.107325,38767.756369,6.608100,310.014951,382.622275,15.896958,57.196827,2.590635
7.638762,178.271636,18308.502674,6.548098,362.332872,394.180985,11.291788,81.989156,4.496627
7.714313,191.692640,19789.636080,7.856557,340.326314,377.926368,18.917027,58.692204,4.425134
7.007975,248.904712,26136.313571,7.773736,335.054244,403.754256,10.905476,75.333025,4.628975
6.887414,223.603058,29189.136721,10.514466,253.830552,386.622862,11.312294,67.916183,4.564188
5.404511,258.903489,10168.176536,9.648197,248.711963,396.911214,15.512208,65.805331,3.998176
7.425102,204.486282,18608.940874,7.434493,318.183297,338.935271,16.244755,94.605311,2.558773
6.599594,198.323261,21078.887166,6.234231,331.495637,447.987791,12.936304,59.833619,4.702311
8.999499,234.835477,20933.512750,7.980451,365.060966,444.077017,12.168764,54.404704,3.695084
8.060610,208.042711,15489.325660,5.620299,361.970424,423.420838,15.371550,75.445589,3.600906
6.268403,154.681902,23050.331257,6.832938,290.703236,421.220228,13.881357,65.891392,3.389705
2.558103,147.490575,21316.506728,9.142234,312.054239,406.372019,11.519669,83.277583,2.817258
9.085637,238.221968,9001.658753,9.820231,325.104847,381.346582,19.195740,98.490819,2.544020
5.898726,198.310020,21148.241905,9.124900,326.254282,312.388586,13.042948,74.311619,4.899815
7.201702,147.711086,37308.994159,5.677451,279.164446,395.976824,13.326125,63.626894,3.883250
5.264284,142.534126,25556.053128,6.600787,416.262799,443.759231,7.491362,72.879848,5.100240
9.888941,220.638823,19892.388914,7.986456,326.076560,460.812425,14.929172,59.602808,3.750164
7.875895,226.284788,12710.249452,7.303127,346.403258,445.374147,6.063462,63.128044,4.238589
5.772197,200.144971,27840.694210,7.132240,318.643491,414.015043,15.550101,62.521274,3.078986
6.879959,163.593339,44586.812651,2.741712,219.148935,554.045105,16.521942,67.533260,5.688207
6.088022,162.278357,23567.132875,7.698582,372.835081,387.970635,13.663607,75.266064,4.173083
8.419971,185.718989,13237.989605,3.998266,308.142639,463.647277,17.209565,48.783112,3.962478
5.456681,219.519886,20967.840610,6.826782,355.082878,312.019840,14.029285,57.852507,3.799473
7.855906,209.751802,19850.182892,8.038872,300.292954,368.437561,18.525207,57.238874,4.151890
7.974065,160.224182,29477.764399,2.456014,324.055592,371.211951,18.693915,54.280624,4.069087
4.563371,152.907561,13490.608148,7.499917,338.584921,524.108024,14.143989,69.016240,4.825179
4.443239,178.956206,25008.532248,4.948815,298.576676,429.544773,17.729724,56.347689,3.268325
7.493291,216.381880,9465.323905,4.947531,341.460632,501.345347,11.247507,52.951363,3.748747
9.052384,120.021726,22203.487259,9.368340,285.233528,372.275232,14.538446,64.132426,4.259719
7.423586,180.453871,34451.984214,7.930651,303.790134,429.859999,7.665923,66.700476,3.365397
5.467401,197.028926,12883.163531,9.264883,347.421266,355.175712,12.762546,67.159532,3.717823
6.587465,211.169277,28990.297847,8.883665,267.202392,504.908752,14.054691,68.976475,4.096841
7.617149,196.606942,27080.268722,7.382755,345.179887,329.016646,8.547283,60.144702,2.391540
7.086168,189.145378,4304.492483,3.615891,259.373322,400.904350,12.993012,63.902288,3.416540
8.127710,203.070309,13227.052382,6.310902,362.275707,409.742224,18.277277,78.929579,4.244173
6.985304,219.586440,16470.952192,6.445513,339.053992,492.903021,15.804449,70.600683,3.081799
6.848033,165.815326,6068.454885,6.132132,373.206834,442.786267,11.118171,64.027600,4.257038
9.079715,222.042631,53735.899194,6.894915,254.040977,382.896167,12.704887,101.615346,4.551724
6.444555,166.635180,24855.830042,9.492361,287.412380,479.479409,10.697068,65.655326,3.551905
7.731315,169.049684,38356.226496,6.028454,297.329355,525.879408,16.071120,74.909705,5.164284
6.767524,203.751056,21162.726735,5.232750,251.062384,334.905376,13.214324,79.863009,3.300253
6.727185,197.439216,26012.488746,6.952008,346.628735,473.330078,18.437835,69.466289,4.158249
9.049166,169.509254,4343.356611,5.780823,386.700463,471.925377,16.170628,62.722085,2.814001
8.837787,195.827213,11610.207949,7.870062,332.759029,514.925997,12.291616,87.429078,2.087080
9.128358,184.682104,10418.108345,6.850200,388.068711,371.482308,10.444501,68.184020,3.762223
7.322828,230.342901,24682.124546,7.425580,323.832737,349.313213,9.497937,50.660145,3.981969
7.371914,148.193698,42059.380417,7.966710,324.546262,544.848432,17.166504,62.677756,4.338957
6.393231,185.836158,17258.114035,7.329999,330.132139,326.427055,11.650393,47.640014,3.644388
5.622807,194.463239,16119.340190,6.907987,336.648207,408.459081,16.364724,76.631186,3.992957
6.280978,205.123123,25972.803751,8.417896,383.671459,456.543945,13.954710,32.799029,4.599432
3.148712,142.272084,23257.208834,8.279275,293.160800,391.841303,8.923594,68.316612,3.465638
6.504113,171.722555,20852.764496,7.704990,282.105545,359.460950,13.475273,83.622260,5.396623
6.476140,215.721769,21165.590649,7.642952,348.474943,315.078135,13.543180,46.169007,4.041580
7.309556,244.839770,22277.626022,7.715572,369.038841,477.235381,12.475119,60.806902,3.707414
7.617033,242.989402,17681.272357,2.855790,298.413238,549.987318,10.065225,76.513170,4.299543
7.754884,210.720769,18857.058497,5.693752,376.484622,375.672691,14.708599,43.299820,5.128390
8.437876,183.106625,12856.928695,7.400019,361.779682,587.022609,15.926921,77.951262,3.815469
8.426906,159.690251,19576.530381,7.664375,344.145130,390.690900,17.747037,53.631504,4.244514
7.015333,222.113004,16351.226287,7.838884,353.189806,420.136873,8.840514,66.543935,5.251223
5.588537,171.333123,17732.240668,5.588614,343.041575,466.445429,13.827755,59.376451,4.373999
8.927906,188.054419,22139.878848,4.252721,376.334566,438.515587,8.597973,92.828321,5.474355
2.925174,260.458041,39233.098839,7.670149,303.402078,403.243735,11.309210,69.238445,3.678588
8.065339,174.120584,21366.283598,7.490944,315.180405,497.019234,11.417019,46.213198,3.756392
5.624820,215.822873,9028.760345,9.256098,274.292305,340.648393,10.680673,72.487450,4.355489
6.574084,186.944211,22723.809959,6.212265,330.789695,385.018951,12.062534,72.595277,4.977324
5.877974,141.615287,13652.293199,5.701659,279.782400,538.495404,12.034042,67.907258,4.032260
7.449660,193.042081,32251.359648,6.086599,337.135046,572.806143,18.060298,57.401337,4.370404
6.632990,238.324751,12829.092778,7.347361,331.301877,451.734417,19.640923,73.201544,4.360851
8.977822,198.996287,20225.642923,7.569518,352.685843,492.097825,19.621923,64.177232,3.200000
7.143942,153.236364,11553.039281,8.444687,329.404457,278.483266,11.266886,81.718413,3.792840
9.913704,160.098247,32129.996307,6.109516,405.295559,541.220770,11.546324,46.081910,5.554667
4.265270,199.499451,25634.533284,5.914884,260.261206,300.547929,12.198732,55.942366,4.900446
5.694476,193.432130,18742.925222,6.556668,327.002371,448.754151,13.623308,56.326497,4.107467
6.987042,169.727116,19472.624328,5.017698,366.018920,425.670964,17.314681,48.882198,4.475161
6.259652,208.379430,37356.746401,8.565487,256.473839,380.240193,5.567693,68.441865,4.213405
7.958984,171.483625,23625.813886,9.537735,259.979966,327.623881,16.117110,107.754043,4.698008
7.159053,161.478710,25591.840984,10.189528,367.596397,330.550453,15.447842,51.188317,4.291669
11.027880,228.322798,13124.105636,7.516643,319.354039,376.231918,8.033859,48.529038,4.178898
6.503638,163.256634,15000.187769,7.641834,334.103120,517.428392,17.530660,37.765518,4.963184
5.158396,189.295789,35086.396963,6.736118,340.871819,331.586726,12.909798,61.344664,4.645852
7.139428,179.234979,19862.811257,8.111958,337.947095,364.523151,17.384471,88.361846,3.771596
7.036752,210.369104,13812.410421,8.378282,342.498361,489.545055,14.823904,69.193358,3.285372
6.281904,160.306685,17095.270070,6.730577,305.094000,424.446185,14.374967,41.279830,4.457730
9.900815,199.083752,16233.134679,8.146643,380.113030,345.019852,20.386720,73.381488,2.395002
10.227690,225.919118,9546.129215,5.899676,313.987343,372.532752,15.284291,61.258046,4.786330
8.111953,217.266472,38184.469574,7.254122,311.910224,281.069203,13.027921,78.582094,4.430750
10.191665,211.566904,13630.047308,6.524476,297.049066,468.371387,17.411747,72.720573,3.403423
8.862113,131.635177,17433.601853,7.639573,340.133165,399.462844,16.712206,53.594104,4.955082
8.468694,151.954301,19148.224744,11.930448,390.807361,374.994690,9.901730,70.269959,4.375599
10.284126,249.324199,23259.012449,3.331266,284.405913,468.866264,5.188466,67.622616,2.844633
7.611610,222.252269,25063.683013,8.561124,287.948123,505.265483,18.273757,68.395413,2.873261
5.946161,190.551572,12767.656229,8.939748,323.742827,499.937502,12.415430,54.095581,4.903632
5.897391,172.034385,30575.357138,8.649615,393.554892,426.505834,16.311658,74.543981,2.961602
4.704698,160.211822,5128.457646,8.283069,357.731077,344.693740,14.219532,34.288413,4.109925
6.715719,195.190599,19966.744697,7.744696,354.208923,411.795503,17.323081,67.981741,2.443008
7.330197,159.803720,14884.339958,9.194575,411.100692,404.195912,17.375739,51.153972,2.884715
5.348214,232.668509,11797.920916,7.816285,312.986753,371.910647,11.975680,65.797023,3.311168
6.105140,249.141391,45249.449033,7.369360,338.771307,314.965090,11.251778,88.657477,3.103090
6.124847,151.691358,15092.017645,6.610788,382.318961,388.137531,16.621959,69.167847,4.211968
7.808012,179.799917,17037.725367,6.378364,348.071511,590.060546,12.092499,81.592362,4.165550
8.369154,183.500378,12975.900334,6.600853,315.901122,493.465440,12.987106,87.029410,3.629749
8.616824,228.762945,19126.298537,7.017578,327.894821,383.527023,14.759257,41.275927,4.584566
7.582942,185.045993,23072.780698,5.892273,297.505772,518.048524,12.038457,80.312558,4.164029
7.207887,175.870294,35804.292613,8.066059,320.102173,468.562829,16.164091,71.146661,3.762741
6.941279,180.817722,15433.134837,7.140122,325.515857,480.878544,20.302337,61.520687,4.178960
7.955026,244.395898,32405.413861,3.318045,307.643561,433.911804,16.254483,67.680774,3.955917
6.316471,187.030116,32651.802764,8.149178,314.208346,463.341217,14.243421,60.269180,4.902735
6.588007,244.943220,23898.974477,6.780936,273.736644,330.914820,9.250628,47.388740,4.216454
6.565634,159.729363,19044.680071,6.693214,283.514672,393.625173,18.207137,67.054119,2.770948
5.296579,220.080832,39537.086460,9.232766,322.433592,393.388603,10.583336,58.801469,3.918470
6.753128,191.982995,18222.931957,3.920974,296.196618,389.742462,9.689144,92.219615,5.102517
7.893132,201.433250,20526.049705,5.628776,299.018236,303.878793,15.254653,71.542306,3.302212
5.842933,168.295287,19156.123132,6.878348,331.477649,506.756808,14.526151,80.423715,4.143225
7.998090,241.000277,9609.740605,9.842346,229.575561,428.882366,14.990567,39.842379,2.626547
9.842056,217.896772,6785.145303,6.028898,333.073546,432.332406,12.365538,45.822004,4.179198
6.001382,186.884422,22554.830087,8.391883,331.214867,444.891044,4.466772,65.954766,4.036720
6.028101,262.808478,17150.100550,9.378390,380.301350,514.545672,20.637599,76.529077,4.080786
5.214009,192.648846,34184.308402,5.783357,282.969879,380.428415,15.867751,80.498498,4.453526
8.285072,151.573778,14402.726696,9.050080,303.081838,322.521815,13.652653,114.034946,4.274661
7.896744,197.602078,9407.664039,9.610056,400.274579,270.794059,11.300587,53.201848,4.889458
5.810742,151.876172,25419.551655,7.874166,313.364797,494.152974,14.646685,77.373813,3.436967
6.449379,275.746716,8607.612510,7.701630,272.197565,384.380669,16.078305,54.404461,3.715429
6.664935,218.770008,16477.350806,7.325001,299.846523,412.308588,17.192685,41.035789,4.502138
9.764658,119.164010,38781.457422,9.334632,380.230634,512.331846,14.967733,59.193176,3.024571
10.378108,200.004121,8644.831047,9.823507,442.761428,473.814191,14.156241,64.164409,3.577447
5.500187,254.672705,21082.852044,8.369354,347.816514,469.795375,13.496404,60.045867,4.178479
11.449739,186.652648,12355.344107,7.065576,321.831513,503.964110,16.282371,77.152173,5.166903
6.904121,228.960418,10836.969782,7.792593,362.296552,513.188842,12.704460,40.546037,4.141819
12.246928,217.368014,11318.140563,8.465160,375.894758,347.653054,9.762505,73.832405,3.533243
7.786735,192.179739,28086.873498,7.157952,329.708632,327.380488,10.681349,52.415462,1.961475
5.859690,163.496895,19231.033290,6.541681,339.371480,468.376955,19.749079,61.790980,2.747333
3.102076,198.488651,45148.808118,7.821650,324.644080,427.216764,15.530123,54.574254,4.248075
5.991283,224.608563,29983.116007,7.383819,329.731547,604.631263,17.741228,65.116976,4.840562
4.771491,200.374076,48002.084596,9.165239,340.310176,310.927835,18.768328,63.664155,3.936973
5.174896,205.519019,12871.551220,7.099599,365.684401,501.193950,20.558672,77.123457,3.445028
8.176080,201.553701,21856.988628,5.241047,320.260120,464.803330,15.627641,61.654744,4.112322
4.906492,173.779159,14786.138901,5.843757,267.561144,620.346840,7.775896,38.794307,3.152345
8.839584,246.066476,21179.762588,7.717662,343.047384,753.342620,16.917901,60.436032,3.118039
6.262799,206.889748,31414.525805,4.528076,349.734662,567.027274,15.963540,73.022605,4.012518
6.335683,164.070372,26594.352076,7.381256,338.429462,607.102573,14.929150,113.048886,4.578861
9.370697,157.719364,15106.308647,7.762862,316.391974,424.915677,15.645998,108.213981,4.380797
7.804369,216.673869,14160.686766,6.060144,281.355975,468.212537,15.147547,62.860627,4.075557
7.249257,223.703540,24311.905794,7.392517,275.622487,306.782231,9.697257,77.199646,4.361486
5.685216,154.570002,17628.043059,6.664444,390.094731,324.427772,17.352586,67.407300,4.066157
6.150034,188.413055,8406.723244,7.744714,358.591738,449.358812,13.220295,52.956632,3.444442
6.115638,240.975156,15765.786718,10.088345,339.402440,407.319539,21.305048,63.071597,3.723625
11.301794,77.459586,39227.619457,8.517986,337.501247,410.856114,14.326889,53.121260,3.309580
8.129342,211.123312,22982.927445,6.779005,326.397953,367.988784,13.910933,55.795357,4.822044
6.884981,138.440111,14893.206396,9.686435,319.134991,286.921558,14.184036,54.559077,4.584319
4.959853,215.854869,9887.830755,6.954231,379.504731,527.479694,14.326638,52.388849,3.455045
11.898078,228.132673,8296.550611,9.899637,346.649750,500.169210,15.486862,63.529460,3.024968
8.043889,169.688225,8896.195118,7.837861,328.939817,430.836825,12.263492,76.334247,3.159949
8.052894,198.994474,9025.079360,7.217788,338.396910,328.433110,9.142523,42.753215,3.634845
6.917858,200.705505,27651.609099,6.529774,321.696455,453.637510,11.283387,91.942181,5.544167
8.769676,215.368742,13969.438863,7.548543,322.799070,369.016667,18.919188,54.755214,3.776718
6.361667,175.043999,25833.851713,8.243781,333.947107,302.190710,10.558576,70.107693,3.681765
6.964198,193.753280,27408.499332,10.184605,307.694522,302.940433,15.889650,78.076738,2.395683
8.137768,203.861867,24172.703313,6.844018,305.832580,470.836265,19.232961,30.708421,5.003826
6.581878,272.982745,37169.444404,8.114731,416.083481,351.476839,15.129334,79.261026,4.201663
6.207433,192.937027,13442.603471,5.819023,325.906562,533.795851,14.687539,60.485033,3.549299
6.511618,181.873422,29136.814624,7.685775,345.751638,475.341351,12.321232,52.437617,4.850434
5.050748,191.722206,18252.075990,8.118115,284.215072,373.741228,18.045432,91.851938,3.930291
5.895949,187.153617,37118.255436,4.600730,253.158469,531.169101,11.410184,77.286551,3.659653
5.742533,182.941032,21293.889754,6.826413,306.543072,435.234727,11.144072,68.612391,4.272203
9.794718,254.425066,12490.558276,5.992480,291.197261,576.046083,11.665297,80.698214,2.807130
8.978998,213.091772,19030.716876,5.291516,316.940333,473.150388,15.891079,66.087038,4.656317
6.260111,211.594112,18577.623969,7.154891,340.792574,357.098395,7.992210,82.365378,5.403615
7.413288,196.452302,17465.345582,6.309196,355.164792,300.933492,13.178069,80.604776,3.290106
7.291957,202.329044,21891.677159,7.628747,339.829014,379.270122,7.654956,64.021523,4.237644
5.584124,203.756426,29999.987005,7.213329,310.660284,366.558131,14.183025,65.881271,3.852732
6.191241,231.322797,29778.357877,4.381097,248.304391,488.954164,13.022135,54.060851,3.315071
6.261111,270.466171,8572.421509,9.922076,286.327562,490.942651,12.926435,22.219327,4.753019
6.718249,197.617494,21043.626929,6.630675,337.038752,641.525845,15.554506,63.684352,4.488904
8.018832,197.785588,23104.520387,9.674860,322.934548,395.738631,13.337748,68.850204,3.188477
5.349997,193.808121,31795.625606,8.217819,327.233388,431.476040,11.776193,55.816510,3.838721
7.301464,205.721880,23778.758719,8.179967,333.339282,529.624618,12.352311,41.032062,3.942709
8.555283,216.655356,18337.460916,8.290688,311.325845,390.943089,17.138831,39.777282,3.687152
5.945989,151.685797,12356.905622,7.894120,342.029115,471.122125,15.725467,57.683067,3.793329
3.928556,191.665998,17328.161457,7.692417,306.479558,406.085614,9.578602,45.480738,5.060836
6.028349,225.674872,12145.544596,6.126270,365.961711,503.112147,15.651888,73.400578,3.142084
8.164000,195.212495,27414.899123,5.412481,231.724225,529.681807,12.425426,69.990128,3.673088
5.840812,157.882575,16087.269710,9.458000,277.540449,550.137405,11.870382,52.247067,5.049464
6.549125,194.276857,7412.798059,5.836980,354.821194,361.037238,11.672191,57.316977,4.421059
7.583770,217.283262,36343.407055,8.532726,375.964391,393.877683,17.442301,77.722257,3.642289
6.002415,196.002938,16136.433269,5.687755,301.980938,336.914157,11.988324,43.912634,4.315308
4.801154,180.772871,13556.734397,8.977286,322.062447,587.395012,12.401368,62.028187,4.418638
8.326350,213.874858,35477.766643,8.364131,346.787003,569.103294,17.466467,62.792905,4.395285
5.870616,186.178376,18909.846006,8.494235,328.747315,427.182531,13.300024,52.162419,3.728785
3.637171,238.943744,10102.489720,7.532192,337.534425,509.150323,13.818450,49.652834,5.446566
6.472371,164.768901,24246.503565,7.623012,373.212808,368.079510,12.764141,96.795403,4.134575
7.636454,238.936074,18136.261585,11.086526,351.558811,514.964060,8.637461,55.603512,3.332906
6.179810,248.833263,15391.559151,8.014257,273.086890,487.625733,9.696478,69.697025,3.704324
7.129425,178.372352,25840.578888,7.487823,312.982727,323.298915,16.406156,69.157609,3.418611
6.114332,178.446286,30606.223593,5.568042,260.771026,472.255403,16.711471,46.552618,3.680410
6.189699,224.432949,15229.702869,5.879184,366.501118,649.805765,10.257515,71.780949,3.027371
10.289380,162.780252,18869.212090,6.906497,344.187610,585.679589,18.857141,74.293779,3.500167
6.755669,209.362075,13821.556160,7.557415,334.619524,499.070909,19.339143,81.098746,3.959518
6.008974,225.080234,5100.094173,7.452236,336.119000,325.134492,11.079952,36.341012,4.012340
5.202672,195.329689,23051.441857,6.959567,245.728949,473.548484,11.659196,49.522330,3.927981
5.368988,250.660916,15973.686891,6.416298,277.151938,334.819954,15.684362,44.040382,3.737883
6.266378,163.385405,28141.216497,8.508751,376.870555,295.675137,9.938445,50.159734,2.936611
8.015780,180.060377,12135.724930,6.259376,310.068681,666.690618,17.660149,66.588849,3.180580
6.920343,207.821363,16689.799604,10.031146,286.413862,481.955877,9.771896,78.295022,3.266213
7.670506,123.336644,33843.619447,5.216369,390.745825,462.967639,18.698730,82.904657,3.933826
6.887864,173.325022,19947.924178,7.488703,334.098023,441.002612,10.780501,89.005492,5.454488
6.792407,306.627481,28508.216929,6.811416,293.078305,306.115539,9.006143,60.912034,2.505650
6.769769,178.331753,16980.258481,7.051697,369.906278,299.404977,18.703657,62.868527,3.846612
10.682966,173.375498,15758.740621,5.570784,307.352586,323.807913,10.090870,78.472784,3.999775
6.486153,224.809456,26807.119512,3.267984,319.074358,382.879844,10.665030,63.727693,3.246794
7.240272,213.423139,23432.962694,5.927868,328.359206,325.387708,14.033553,60.571081,3.832597
