ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
6.392760,216.675543,19323.677250,5.906405,283.205517,358.174494,14.982646,41.586606,4.421528
9.305660,163.926027,39498.659289,6.914685,325.873134,345.656935,12.712187,62.471115,4.485070
9.393148,215.051365,20592.258942,10.089537,331.338739,447.074460,10.778633,54.426968,4.665681
6.073685,140.926196,11795.313580,9.128422,437.647163,413.075820,14.934850,48.018966,5.249070
8.628893,186.637712,13688.074339,6.289036,254.358801,392.706886,12.387633,53.150765,3.071350
6.791097,209.128163,20149.179673,5.804000,288.356856,291.304212,12.327335,57.303577,3.084040
6.836225,166.742962,24293.172663,6.861235,332.881582,390.804955,16.006991,87.101925,3.666614
4.964070,168.283365,17694.574833,9.725321,333.639511,353.069939,17.293732,67.252514,4.761701
7.226127,213.320616,23129.748056,6.193624,304.562776,624.229901,16.982256,73.733593,4.153559
8.848586,188.919983,32033.332019,13.127000,182.397370,479.791975,12.070444,77.671337,4.014682
6.907380,210.279210,40290.221636,6.874702,294.015198,340.704978,18.253472,84.022119,1.496101
7.833980,203.169408,11174.274760,6.246502,394.890809,338.231122,16.276592,47.931639,4.254477
3.928556,191.665998,17328.161457,7.692417,306.479558,406.085614,9.578602,45.480738,5.060836
6.532097,163.396241,8240.812709,6.641543,402.836817,601.032982,17.896128,55.022407,4.599324
4.811832,150.451280,27547.807056,7.569544,296.002194,521.561561,16.295837,44.288552,2.860993
6.028349,225.674872,12145.544596,6.126270,365.961711,503.112147,15.651888,73.400578,3.142084
6.791993,210.407967,30471.929098,6.614438,326.585846,493.179417,19.985555,61.120143,2.914057
7.146976,196.562685,16911.203773,6.890505,320.100875,520.111358,12.854239,66.814176,4.025762
5.840812,157.882575,16087.269710,9.458000,277.540449,550.137405,11.870382,52.247067,5.049464
6.664935,218.770008,16477.350806,7.325001,299.846523,412.308588,17.192685,41.035789,4.502138
6.001382,186.884422,22554.830087,8.391883,331.214867,444.891044,4.466772,65.954766,4.036720
8.043889,169.688225,8896.195118,7.837861,328.939817,430.836825,12.263492,76.334247,3.159949
7.183826,261.850800,14100.968987,9.008495,358.724702,290.423838,17.149907,82.025116,4.597166
5.667651,229.928367,16953.898736,8.774306,293.574250,554.120536,14.254641,54.436702,3.633214
7.423088,210.046197,31073.031338,6.374709,312.103161,460.894212,16.805990,41.607907,3.712682
6.300002,172.350281,40682.143998,4.242829,302.611858,485.672456,18.737931,64.808546,3.709437
7.861178,204.274241,25145.024125,7.923315,338.213803,469.486961,15.993410,86.167298,4.157657
5.606315,190.335273,12308.233835,8.548754,311.680166,399.606494,18.524320,67.226340,3.748741
7.395451,190.477892,22561.508311,8.310195,294.030395,413.910293,13.301374,63.410178,4.990236
6.994195,216.665319,23027.385262,9.796330,382.152977,369.468072,18.967259,59.651523,4.398901
5.808976,157.552238,7965.207918,6.680188,262.995756,377.697283,17.401039,69.461111,3.599933
5.344117,198.379144,13492.840835,6.559265,328.648845,591.363369,14.084388,61.392983,4.104699
7.609521,223.288394,40879.789573,7.030699,310.632450,370.270880,14.375368,73.756957,3.145843
7.719001,196.007518,13939.294022,6.935551,345.653662,423.203533,16.836786,89.338649,2.884819
7.776044,215.533795,38895.356136,7.764668,342.262498,349.431099,6.124625,65.832990,5.425946
10.504760,143.767498,31320.245588,7.728505,402.953533,491.216033,12.003832,75.641708,4.681366
9.380658,265.061216,15156.789834,4.271545,333.334469,503.170615,11.286410,99.016003,4.034349
7.128062,191.400821,25227.545153,6.607844,319.250859,419.304980,12.865366,78.468491,4.510595
4.281522,188.783577,22330.466787,6.957676,325.160819,306.692504,16.274857,82.595223,4.371167
6.559253,164.635921,30660.209666,8.852270,272.524263,533.583858,10.958306,83.662331,4.216315
7.665188,209.997246,22993.729350,5.543901,343.494220,417.738988,7.750607,63.551822,2.707129
6.585450,166.965961,30210.250367,9.508299,340.245766,430.078591,23.234326,72.799917,4.275640
6.616649,201.780847,17063.172108,8.353374,360.612310,491.724065,10.353995,60.009184,3.881767
7.089184,179.045838,21065.663658,7.471614,377.778024,571.575505,12.623104,85.241179,3.266029
7.633570,199.653000,16312.154974,9.900547,358.566282,420.534172,10.539392,100.242706,2.927067
8.323982,262.218585,21292.828755,7.076944,350.325736,538.792267,17.684655,72.343812,4.153783
9.349470,252.148499,13137.490762,6.173823,320.323984,349.816084,13.109898,58.801291,3.778023
7.255799,200.163795,32595.120244,7.572435,324.551514,489.272160,12.305634,45.687421,3.968177
5.915944,274.263618,6967.735565,10.069435,247.645743,321.236814,12.092167,39.448593,2.585849
5.849778,229.936687,27435.306561,6.574958,277.033019,596.403216,14.908558,67.644484,3.643816
5.603326,207.897187,36873.557989,7.631346,404.672921,511.437520,13.515236,85.345585,3.900421
5.579517,223.616393,13289.201653,7.698690,368.897034,375.275969,20.224426,104.580881,4.043915
6.848000,199.776814,26296.948300,7.339173,354.250555,397.536471,22.139958,51.534965,3.815228
4.923179,208.406673,15990.149228,5.648146,349.655175,404.405763,11.403372,84.525775,3.329601
5.896432,165.135658,23022.168945,7.536806,356.756191,401.740921,18.363573,80.124746,4.280793
9.678051,188.368741,26402.703957,4.074141,395.904208,325.001116,16.917994,91.416880,3.029700
5.729689,173.975027,14304.763083,5.340088,369.153970,471.679901,16.424227,58.157688,5.100552
5.654119,171.751551,16431.204897,7.283454,387.904632,419.097306,11.814852,86.308236,3.466264
10.695532,220.451078,10571.770377,6.521422,295.976094,414.256086,14.774801,58.735933,4.154845
6.510856,223.860622,15147.171464,7.667533,389.391148,437.051364,12.085026,52.339075,4.225608
7.792784,187.912476,21093.932205,10.585501,390.409070,463.019373,11.462825,80.921398,4.047381
8.394397,187.643411,10603.098021,7.840261,352.835640,376.241146,13.374831,58.950002,2.833901
6.336589,106.380113,15570.142322,6.851405,441.587654,380.433019,5.218233,48.735514,4.356594
6.632032,201.669933,24161.254979,7.964525,369.621585,346.860405,17.033602,61.205470,3.386294
7.817901,221.089708,13742.145965,6.373737,287.698481,460.599214,12.704827,66.777600,4.622668
5.094164,223.167125,22957.653403,6.977421,350.101275,476.624550,13.034638,78.075923,4.710936
6.174884,193.027960,23006.242223,8.098312,340.253354,297.112621,13.475158,78.325227,3.623298
4.894278,184.552715,10922.541994,7.461703,352.830222,338.681069,21.624718,91.007934,3.594991
6.400256,172.299000,15936.247360,4.935998,340.392930,435.405610,11.075622,58.365995,4.561494
6.581083,217.538504,24480.671795,5.837152,310.632910,476.458667,11.434239,48.551910,3.511370
7.057553,177.674305,13129.149842,7.312352,367.328533,393.740497,16.356320,53.841797,4.486403
8.942046,215.673786,56488.672413,3.231438,129.000000,541.915468,9.313771,70.828374,4.354288
8.631270,164.371169,14880.651798,7.278263,350.951581,444.108112,16.857459,58.177867,3.640944
7.080446,196.658947,36966.853319,8.986784,294.315733,530.052919,13.822057,85.777222,2.664946
7.611610,222.252269,25063.683013,8.561124,287.948123,505.265483,18.273757,68.395413,2.873261
7.975330,165.714242,17182.450359,7.002192,383.266655,363.853579,18.659304,76.032739,3.306129
5.910252,282.739017,15244.846395,6.636551,363.384683,695.369528,13.138353,89.801011,3.660923
6.715941,218.062384,17180.188184,8.915971,393.275772,349.003070,14.354595,57.247082,2.404729
5.830542,165.467025,30021.257079,8.433097,334.397777,494.154505,16.666613,69.580253,5.192117
7.338826,229.978694,12603.400371,5.975488,351.318826,370.860632,19.389337,79.971647,4.017061
6.906992,216.785291,19991.239149,7.302352,340.106028,356.459137,9.614106,61.122644,2.124759
5.287983,245.023461,27733.713099,7.135063,238.844004,464.074850,13.452179,55.642363,3.311034
8.247958,195.539536,28327.167338,5.378286,281.229853,588.699193,18.076938,70.793036,4.723231
4.016590,255.616569,28612.266107,7.340595,290.690661,442.385118,9.305733,71.342132,4.417134
6.161779,202.756973,12229.647584,11.523598,324.048035,344.365689,14.685927,47.803194,4.003547
8.903734,194.216275,13319.495705,5.566896,323.424362,317.349244,17.130158,61.428791,4.365170
7.818275,179.218217,27558.542533,7.504453,315.447492,359.099190,12.618667,52.377477,3.329243
4.029053,203.386857,42327.168016,8.550483,279.675256,503.732428,13.758836,46.384064,4.179656
6.795469,187.783020,15300.838671,7.486598,316.956934,498.665928,19.600429,55.401113,5.163088
4.881730,136.990466,19105.014903,7.264678,419.716412,358.046318,13.399392,75.934052,3.050198
6.217585,203.707222,15597.640883,7.751461,361.247810,452.922025,14.597145,70.850977,4.150167
6.744799,204.084318,20215.697517,6.125252,304.527937,544.339317,12.014243,72.608076,4.868543
5.352566,150.495214,27795.732041,5.464058,445.938391,422.422509,16.144510,78.374845,4.779187
7.376161,199.170160,17181.008814,6.602452,388.028517,357.372931,16.948292,75.886160,4.010235
8.315959,221.270223,16123.304451,9.475801,348.177331,501.673983,22.159747,75.364974,2.760213
10.486808,185.087914,26453.003348,9.548769,392.346252,455.743845,15.976018,47.400093,3.804352
6.128426,141.492410,9615.832710,7.627919,277.951704,415.008737,16.435843,50.693927,4.633824
10.560745,181.893366,21783.651033,6.991260,340.390378,456.556402,16.482835,34.252049,3.964686
5.742533,182.941032,21293.889754,6.826413,306.543072,435.234727,11.144072,68.612391,4.272203
5.331799,149.955047,19693.906772,7.146140,336.011908,285.998049,14.298579,46.113763,4.734874
6.850302,167.985040,40588.433831,3.372369,265.431121,300.411744,16.005207,72.363217,3.080297
6.406798,182.885137,17851.064021,7.462758,332.486731,398.779746,17.301617,64.070236,4.573968
8.189363,229.608499,13197.566815,6.007956,334.054289,605.465747,14.861377,103.322855,3.688298
9.515141,199.081317,9082.816175,5.976550,367.230792,501.446834,12.877123,55.770690,3.812888
8.137768,203.861867,24172.703313,6.844018,305.832580,470.836265,19.232961,30.708421,5.003826
7.615557,204.869974,8403.284552,6.012316,418.309431,311.178955,12.742329,67.282328,4.243134
6.800119,242.008082,39143.403329,9.501695,187.170714,376.456593,11.432466,73.777275,3.854940
7.490787,202.458061,26551.370105,7.120772,312.934025,306.345563,17.998160,67.356079,4.354535
7.059940,178.805380,39484.638921,8.591113,281.386197,520.272861,10.795482,75.847542,2.949939
6.140878,197.876090,26687.874483,7.587196,329.231853,548.072761,15.836330,41.263648,5.359460
6.136907,151.784319,20561.694731,8.487856,384.156079,363.618492,13.713703,96.582865,4.704585
5.393346,172.550261,28099.038729,5.789669,372.621943,505.542349,17.530704,67.273874,4.633855
6.739850,197.374482,34702.417848,5.869685,261.068006,390.046573,17.757917,91.384605,4.379630
5.198068,200.464445,37200.242065,7.401099,311.794887,573.135532,17.238656,74.948217,3.295034
5.898726,198.310020,21148.241905,9.124900,326.254282,312.388586,13.042948,74.311619,4.899815
8.394510,224.347147,23961.504535,4.724373,337.406342,476.579456,17.213676,64.975961,3.712473
6.857494,233.210575,22603.649454,6.627059,368.105783,412.434677,16.926175,62.557900,4.306581
7.486780,199.677784,25396.011782,4.960558,342.453546,444.678579,16.115432,43.142016,5.048834
7.421998,220.385314,15772.653170,9.157615,319.912939,463.296914,16.981660,80.269354,3.603610
9.879071,208.905645,14673.670669,6.240248,366.817639,442.337486,19.626022,66.816581,4.218831
4.443851,240.167901,24070.263651,9.768406,338.052437,533.968647,11.877582,69.036523,5.038119
6.093092,208.908022,21456.604422,9.600683,263.453490,459.015554,19.296765,31.007235,4.523558
7.773758,251.462844,21688.616943,6.194910,395.088245,355.831683,14.324552,67.584311,4.040974
6.392928,159.168926,21217.158596,5.298877,317.256788,305.243600,16.865453,62.154379,3.271339
4.931958,164.666769,31155.540218,7.411483,383.782626,506.531414,14.980034,69.249229,5.045983
9.032563,156.265649,24897.557030,7.639634,416.530533,342.746040,13.599564,62.502108,3.626136
9.177870,163.274828,20868.331219,7.726040,320.421432,426.994393,10.214275,62.430926,3.108770
4.872561,224.705105,16960.434631,7.078015,323.036852,354.390604,15.692176,79.962803,3.918006
10.015189,210.126717,9064.035831,7.198432,363.561820,324.647909,10.213058,92.643892,3.846548
6.028101,262.808478,17150.100550,9.378390,380.301350,514.545672,20.637599,76.529077,4.080786
5.345345,238.510230,10315.353973,7.822601,281.771707,496.350875,12.624613,87.342833,2.362886
7.977636,245.895130,32170.069160,9.635636,399.583155,473.662453,11.728338,23.817020,3.552129
8.065339,174.120584,21366.283598,7.490944,315.180405,497.019234,11.417019,46.213198,3.756392
6.894051,170.571298,17475.467754,5.194784,363.308755,641.586087,17.183180,40.916572,4.568843
5.716251,184.229295,19393.469862,5.299164,290.276455,502.993687,19.643896,68.236370,3.433135
9.564853,251.806665,17156.336705,6.253180,346.705209,410.322430,18.627126,82.955872,3.182805
9.038326,227.357659,34353.839725,5.573277,231.053687,421.664482,16.331421,92.643383,3.706266
7.156424,197.993538,27025.206963,6.734527,359.710517,448.457161,12.511973,49.299849,2.958415
4.296247,278.147524,19672.487213,4.955218,414.636726,330.067379,11.293187,70.665540,4.163329
7.795958,239.278255,27849.142088,6.475994,356.170702,484.104784,18.692248,50.128415,4.251876
5.541979,185.671874,20143.065262,10.236176,209.471058,517.935786,18.464015,49.371319,3.672976
4.581969,186.097915,33897.068202,6.358402,316.552791,406.382378,19.699848,62.323303,4.500208
8.528292,227.686207,27352.343415,7.676323,349.995746,388.137754,12.611736,80.186071,4.596924
6.741246,196.833001,23565.732710,7.594584,315.574602,500.142898,11.663073,31.778484,3.500971
4.814136,205.214041,17650.405049,8.121080,350.487939,414.030709,10.999416,47.402666,5.190852
4.961353,166.259962,22229.230090,9.922078,295.131831,449.147191,12.001547,63.427979,3.902838
8.736371,194.677687,24283.658791,8.855544,329.004205,333.623794,16.516232,67.250473,3.802116
6.442496,183.071355,11592.445624,8.960736,408.242670,385.014867,16.148258,83.332516,2.891019
8.809296,226.105901,18140.594271,4.930381,320.799382,350.116686,14.338840,64.334637,3.879054
7.150046,238.798230,14708.474185,8.606774,450.914454,365.739122,14.966532,53.144979,2.633891
9.268282,204.360485,14333.538024,9.070126,328.297947,431.475412,11.934802,90.901800,5.255703
9.869232,223.772661,29549.658823,7.716923,281.118490,356.181916,14.202664,84.013585,4.736850
5.284810,148.862758,11130.211365,6.820469,335.660450,485.805431,13.773350,60.944343,3.990243
10.577931,278.036360,28652.143304,2.785718,379.277495,334.211669,15.011893,65.199878,3.051608
4.691438,200.889406,32182.262318,8.571650,364.746786,516.851623,12.404439,85.026227,2.730792
10.485604,136.577381,32872.380566,8.399435,276.921835,416.188546,18.884625,60.078413,4.669240
7.368166,204.041451,8524.874646,9.469763,429.814322,328.565288,11.173155,88.888819,3.684263
7.021295,225.350498,23109.854231,5.907273,320.535989,459.899890,13.670099,77.339918,3.675558
7.129425,178.372352,25840.578888,7.487823,312.982727,323.298915,16.406156,69.157609,3.418611
6.124672,179.579752,27951.613070,8.075627,303.646928,467.171822,13.835117,69.017488,3.631007
5.983731,221.557383,18438.823395,6.654372,316.778999,443.543934,19.136379,53.661823,3.849383
7.119824,156.704993,18730.813653,3.606036,282.344050,347.715027,15.929536,79.500778,3.445756
4.835298,136.295037,23031.215807,5.560179,358.933089,567.463670,11.505803,60.773857,3.633761
7.444914,203.068746,25489.075026,8.175744,413.560378,405.420612,13.283100,74.412867,2.571392
7.958984,171.483625,23625.813886,9.537735,259.979966,327.623881,16.117110,107.754043,4.698008
4.497585,193.936515,27768.382870,6.906348,330.430700,556.032922,22.618411,81.265816,4.965739
8.121254,200.353696,25412.709742,6.547650,314.090738,411.986987,12.419359,59.763194,4.428312
6.203323,214.850111,29426.473780,8.034868,369.726683,319.766681,10.247863,65.308637,3.487920
8.040392,200.637576,12999.144804,6.696356,356.870041,394.017732,11.100407,43.625910,3.017796
4.922045,197.287207,38494.720246,9.144953,383.239138,357.470704,13.125942,61.864580,2.291695
7.951451,185.421724,6108.795734,7.117859,344.795681,283.877280,18.904399,85.799759,3.886882
5.859822,287.975540,3640.734320,4.072626,391.697385,447.121861,6.363175,49.155291,3.426634
7.725333,252.265491,36477.738112,8.386761,426.543590,339.411327,17.485844,60.483885,3.724837
5.303764,231.018784,6675.682245,6.100064,388.802045,465.830539,14.531245,77.668020,4.024521
7.985406,200.134697,17583.080335,6.771729,296.569823,377.584203,10.289288,66.890747,4.752452
7.369912,155.644805,19283.402051,5.435025,399.940784,391.324215,18.148562,63.698617,3.821721
7.386838,189.595814,29122.696997,8.420763,321.567764,458.044171,17.196943,56.769915,4.816705
6.283104,236.823214,26188.162174,9.364361,328.503515,470.821569,16.351912,68.910337,2.663921
8.154841,202.317335,25620.771365,7.651668,367.224297,597.870073,11.802847,72.384762,3.696328
7.619845,113.504698,37279.128950,6.360070,377.875193,285.349943,17.030429,48.929140,3.779648
6.876451,190.844514,21979.031671,5.630558,363.831706,349.186085,9.551732,68.410851,4.545341
7.583770,217.283262,36343.407055,8.532726,375.964391,393.877683,17.442301,77.722257,3.642289
6.252410,225.784101,23920.254778,7.018165,303.791688,484.585791,13.433506,67.401384,2.722908
7.753936,220.098279,17169.584382,7.984039,344.121899,385.045003,16.848512,47.003322,4.833027
7.702183,192.137531,18126.030963,9.154581,364.191227,646.732599,14.376337,90.527536,4.382159
6.578998,198.409247,22389.380486,7.317575,369.097113,408.195015,6.059608,105.400460,3.690929
7.955026,244.395898,32405.413861,3.318045,307.643561,433.911804,16.254483,67.680774,3.955917
5.152740,185.342237,25669.719920,7.819479,318.450974,449.918993,18.301574,49.342036,3.842625
7.436783,208.094004,28544.616287,6.500053,339.023898,522.793730,17.115276,65.311277,3.727664
9.871791,114.371450,27912.908263,8.660269,340.046298,490.451835,8.517762,64.831248,3.652264
5.669699,199.662637,9544.862671,8.808247,343.485533,378.120393,21.780373,80.488274,1.910117
9.370697,157.719364,15106.308647,7.762862,316.391974,424.915677,15.645998,108.213981,4.380797
6.883015,210.502217,14298.410462,7.243683,316.753889,570.424259,15.958334,70.615832,4.102292
8.854120,222.965198,19258.803073,5.696064,395.728541,467.088442,10.454029,73.779007,3.461350
8.072612,210.269780,16843.363927,8.793459,359.516169,559.167574,17.263576,68.738989,5.082206
7.337400,176.753500,18543.499362,7.127078,278.361177,427.930687,14.773005,85.680836,4.981834
8.861702,200.612299,15247.128031,6.050225,313.127081,521.774114,13.780427,69.870484,3.579107
4.137045,116.338278,17101.951569,8.652210,322.892252,360.648078,7.848313,70.977001,4.327356
6.660212,168.283747,30944.363591,5.858769,310.930858,523.671298,17.884235,77.042318,3.749701
4.249890,168.572146,16073.670620,5.360896,261.267707,449.051516,11.349210,86.946897,4.116348
6.339143,167.419711,16364.159409,8.095991,312.394079,372.511627,21.887088,91.066356,3.355765
8.163074,162.231846,10494.573369,8.087496,423.952028,487.318346,16.011608,69.976719,4.128193
6.728975,187.202712,26376.062287,8.457662,337.861922,488.976394,17.689785,77.131889,4.593787
7.997176,214.819627,20575.573160,6.191399,312.008094,513.540398,17.703104,70.291214,4.817668
7.240351,201.997196,14462.674308,6.737176,314.043137,534.800988,14.213794,82.945817,3.782972
7.079304,137.007355,24282.154769,5.705693,433.633900,342.725318,9.113945,88.328605,5.553174
3.148712,142.272084,23257.208834,8.279275,293.160800,391.841303,8.923594,68.316612,3.465638
8.174028,192.390430,19808.537766,6.955821,377.700189,503.522172,13.780973,59.542769,3.986781
2.974429,147.148675,17326.202253,2.498597,393.168745,375.411470,12.798187,76.413069,2.779902
6.505066,226.419609,16982.131974,6.938467,318.245710,484.092285,18.527105,80.462810,2.890999
6.396341,126.490745,20115.733588,7.763739,427.377802,435.278434,11.881668,53.659152,4.445907
7.033945,246.622871,15428.450916,7.570769,305.616422,516.217847,17.526819,91.602794,3.931731
6.789821,197.300014,22527.681207,5.166942,399.981755,422.482029,15.916605,47.935105,4.512068
5.039673,154.418330,23027.549759,7.759843,422.769068,490.332761,17.728389,69.508526,4.864866
5.504452,164.500984,11950.235031,6.800958,302.190494,537.539609,14.393869,69.939822,4.657361
9.868878,214.166235,15326.855914,3.351598,297.084174,424.292831,19.188441,70.070514,3.355490
7.417824,243.304691,320.942611,4.598670,336.097981,361.101769,20.421472,87.052576,3.470812
8.107092,213.029273,24531.869440,6.237222,322.097056,517.490049,14.352031,59.860286,2.769164
8.551078,216.415932,28909.290284,6.936782,295.223707,510.895001,16.202371,79.859323,4.046380
4.083595,201.938643,20555.965489,1.920271,341.597153,435.511529,12.226676,69.289779,2.974871
6.153496,163.205548,48175.852093,7.153803,299.566751,344.716976,5.159380,55.528949,4.819970
4.430281,139.685759,28862.257170,8.961372,298.379458,434.781267,17.299294,63.042501,4.384565
6.836060,205.667718,18321.327502,6.712854,297.837188,494.484249,13.808923,70.714225,4.952508
6.692532,200.404351,37033.152091,4.727072,280.844916,376.672794,12.485257,57.818484,2.942115
7.989376,191.936191,16746.800392,8.562428,312.739993,431.505677,14.371148,77.928960,3.648744
7.275909,175.220376,22644.766348,7.886855,293.309854,373.345693,17.411683,56.799287,5.062298
4.725786,249.670999,20834.294278,5.036010,378.998684,411.114485,17.769641,78.817436,3.156331
4.808040,186.160570,19118.050299,7.054444,359.406236,577.491371,8.304288,73.153089,3.597760
10.316400,217.266842,10676.508475,3.445515,397.754946,492.206474,12.812732,72.281920,3.407349
5.445326,201.379459,28001.118179,7.208946,331.587484,365.091587,11.788777,65.944566,3.946990
7.207931,204.010347,18493.872175,5.557864,311.568227,437.512042,12.994596,31.390450,4.705562
3.762098,196.024255,45050.002276,8.725582,324.146240,493.226463,8.662215,85.157127,4.986069
4.886057,272.920385,15496.611719,6.985179,266.562211,569.581288,17.301536,79.597988,3.079373
7.917049,278.056321,27192.280561,9.220128,424.787996,358.781736,15.054313,56.839602,3.659485
6.729580,242.164146,17975.553227,9.808651,322.235101,440.859435,13.571223,62.179477,4.003458
7.481398,186.074765,13781.780284,4.649254,377.344372,323.772843,11.687124,66.291650,4.039976
6.957434,214.380139,15007.421534,6.997160,328.818760,468.555062,17.407261,104.207104,4.892050
6.297846,214.214574,21022.835030,7.258722,331.821977,434.048702,15.872182,64.846905,1.680554
6.961892,223.595839,31101.684277,3.692065,343.827276,530.221410,13.675480,70.434962,3.446728
7.249257,223.703540,24311.905794,7.392517,275.622487,306.782231,9.697257,77.199646,4.361486
5.952268,136.890531,28105.964887,7.330958,389.809746,423.963995,15.373780,68.969793,4.769768
6.848332,159.188050,12837.506063,5.164448,373.991711,558.815567,12.254081,69.772210,4.396605
10.524602,256.172323,31965.364041,5.007003,288.565983,505.361417,12.536626,75.343364,4.340987
6.427721,166.850237,12215.409083,7.696751,376.282617,352.745370,20.130483,66.735044,2.904453
6.804796,223.995701,17196.054711,7.112622,374.309131,344.718314,15.457383,60.151346,4.847313
7.735705,137.318166,16723.977244,7.675826,282.539892,595.329263,18.756139,63.042779,2.148612
7.356057,234.782302,31409.063979,7.395530,283.509583,428.753104,22.166321,87.399122,4.549917
7.732880,189.509811,47022.745845,8.226725,287.087053,567.722281,14.980054,71.206209,3.510728
7.160467,183.089310,6743.346066,3.803036,277.599099,428.036344,9.799625,90.035374,3.884891
5.980357,181.258705,11826.294275,3.688504,356.166613,543.347976,8.828689,60.206381,4.247240
7.855906,209.751802,19850.182892,8.038872,300.292954,368.437561,18.525207,57.238874,4.151890
5.365192,238.291212,16262.939246,7.507931,255.544678,393.533879,12.465043,27.095703,3.180798
7.890354,180.158098,32160.533923,7.773484,360.283983,344.550619,11.246460,60.292187,3.209588
5.775331,169.728169,14710.722831,7.261811,359.266962,535.652560,11.772464,67.297199,5.164260
6.504876,159.182139,13403.086389,6.958284,296.076914,359.974437,15.636850,63.514312,3.748443
7.205559,120.327615,24627.867560,6.202469,289.768697,418.433290,13.643147,63.733732,3.710053
10.284126,249.324199,23259.012449,3.331266,284.405913,468.866264,5.188466,67.622616,2.844633
5.913133,184.393156,40847.760146,7.041828,331.959964,563.409970,21.917377,58.839203,3.900211
3.798391,189.618528,18529.798031,6.888257,396.107230,365.272965,15.266331,86.680711,4.833508
9.338235,248.376016,17416.801780,6.665873,342.720808,505.677409,19.742815,58.658530,1.872573
5.191834,211.094185,14866.103863,7.238691,323.109285,388.716580,17.780000,83.505406,3.859801
7.618120,202.715501,44539.738323,5.816216,338.070070,459.078420,13.351652,73.601918,3.769700
5.095766,273.408448,26307.298455,10.219804,380.201498,513.877579,18.272418,61.425187,4.352193
6.257086,180.406211,13826.257914,7.075131,346.627467,422.600375,11.838106,77.838212,3.994714
8.275796,163.355961,22013.964905,5.742829,307.667123,351.631315,20.057619,78.501492,4.721340
6.588007,244.943220,23898.974477,6.780936,273.736644,330.914820,9.250628,47.388740,4.216454
7.399725,258.019947,18535.046452,5.497159,339.838977,354.667312,14.979000,73.008496,3.795124
6.418203,173.446214,19617.308494,7.396472,321.865250,391.667466,18.453951,46.345864,2.670977
7.721078,208.438593,17248.618742,7.685370,286.403522,269.013635,11.757348,56.884528,3.223951
8.560349,244.796705,14254.661316,7.453900,315.971147,500.586608,18.228749,57.365541,2.939213
5.632041,203.730481,19345.922475,8.047798,265.347111,708.226364,15.752252,69.195926,3.511985
5.290667,160.432029,9265.104948,9.272066,358.547147,464.573338,11.220817,67.646066,3.530574
6.115638,240.975156,15765.786718,10.088345,339.402440,407.319539,21.305048,63.071597,3.723625
